"userid","user_type","country","age","gender","device","genre","spendingsegment","total_sessions","avg_ssesion_length","total_revenue","arppu","days_to_first_purchase","last_purchase_date","paymentmethod","revenue_by_payment","avg_check_by_payment"
ca1c7e01-3727-43c0-937a-d6d95d295168,Payer,India,35.0,Male,Android,MMORPG,Minnow,9,22.32,9.4,102.62,18.0,"2025-04-07",Google Pay,38505.926,89.34
"10f39e50-852d-447f-bdc9-0141e12dc6b9",Payer,Netherlands,27.0,Male,iOS,Puzzle,Minnow,12,15.69,13.46,102.62,25.0,"2025-06-04",Debit Card,55909.54,129.12
"58dd37ee-ca1f-4e61-8312-6faa3f394fe2",Payer,Germany,25.0,Male,Android,Puzzle,Minnow,11,19.46,0.6,102.62,15.0,"2025-04-09",Gift Card,43928.48,104.10
"05422cc6-baa4-4fef-87e2-e72df51df8e5",Payer,Saudi Arabia,17.0,Male,iOS,Card,Minnow,8,7.68,12.58,102.62,4.0,"2025-04-17",Debit Card,55909.54,129.12
"69709b93-b322-4438-8ae9-99a5a93f54ae",Payer,Egypt,13.0,Male,iOS,Simulation,Minnow,14,9.97,1.42,102.62,3.0,"2025-04-27",Debit Card,55909.54,129.12
ea7435bb-1ee4-44d9-a2bf-0def2b13106c,Payer,Russia,40.0,Male,Android,Sports,Minnow,9,13.09,1.55,102.62,13.0,"2025-03-12",Carrier Billing,41372.87,99.22
f13f089a-7b5e-4056-90fd-2d8ab30c0090,Payer,Switzerland,39.0,Male,iOS,Fighting,Dolphin,16,28.88,197.96,102.62,7.0,"2025-06-01",Gift Card,43928.48,104.10
"7b10d41a-e5a5-4b37-9299-4ea6a9dcb26b",Payer,China,14.0,Male,Android,Battle Royale,Minnow,8,17.86,14.02,102.62,27.0,"2025-07-19",Debit Card,55909.54,129.12
"2cb3b1b3-eb76-4e18-98f8-5b9590377bca",Non-payer,China,35.0,Female,Android,MMORPG,Minnow,8,23.64,0.0,0,,"","",0.0,
"12f4cf01-22a5-4d40-96bd-d9645a49c064",Payer,Switzerland,28.0,Female,Android,Card,Minnow,13,29.96,3.97,102.62,14.0,"2025-04-23",Credit Card,37564.64,91.62
f2302971-0206-4688-8203-558b163b9308,Payer,USA,48.0,Male,iOS,Sports,Minnow,14,34.68,15.2,102.62,28.0,"2025-07-21",Debit Card,55909.54,129.12
"7ff2c6d5-e1c5-4b06-8c66-814b1a956e40",Payer,Sweden,27.0,Female,Android,Puzzle,Minnow,6,17.92,19.96,102.62,6.0,"2025-03-02",Paypal,48349.504,120.87
b7676556-ef6e-42bc-8b39-94fddbdd4426,Payer,India,18.0,Male,Android,Battle Royale,Minnow,5,7.26,5.91,102.62,16.0,"2025-03-27",Google Pay,38505.926,89.34
"57523a2c-2d1b-4e6c-9baa-06d017fb6978",Payer,France,52.0,Male,Android,Simulation,Minnow,9,29.58,11.09,102.62,15.0,"2025-08-07",Credit Card,37564.64,91.62
"813998d8-0a0a-4c8a-a6f8-fc06c690ecb1",Payer,Canada,48.0,Female,"",MOBA,Minnow,7,18.44,10.0,102.62,7.0,"2025-03-31",Gift Card,43928.48,104.10
fe60f634-e41e-4036-84e4-5afbc411babc,Payer,France,13.0,Male,iOS,Role Playing,Dolphin,15,31.69,127.26,102.62,29.0,"2025-04-07",Credit Card,37564.64,91.62
"684b0de4-69a9-44e3-b142-394a78e79293",Payer,Denmark,46.0,Male,Android,Simulation,Minnow,13,30.53,13.99,102.62,19.0,"2025-04-13",Debit Card,55909.54,129.12
"0e898db5-4c3c-4f8f-8713-a288a82d56f3",Payer,Germany,45.0,Female,iOS,Puzzle,Minnow,10,9.56,13.56,102.62,16.0,"2025-02-06",Credit Card,37564.64,91.62
fbc6fb8d-c256-4294-b7ff-bf042430d27f,Payer,Mexico,24.0,Male,Android,MMORPG,Minnow,9,7.76,19.21,102.62,19.0,"2025-05-03",Credit Card,37564.64,91.62
"6394060d-7a78-414a-aea9-13d18d51521d",Payer,Egypt,33.0,Male,Android,MMORPG,Minnow,6,6.19,19.21,102.62,18.0,"2025-03-27",Carrier Billing,41372.87,99.22
d5ee6139-18e8-4d2a-b643-f707473f4a1b,Payer,Saudi Arabia,45.0,Male,Android,Card,Dolphin,9,14.30,24.55,102.62,11.0,"2025-04-28",Debit Card,55909.54,129.12
"665839dd-a1d1-4e77-a9af-091c25418e32",Payer,Netherlands,47.0,Female,Android,Card,Minnow,12,20.99,14.87,102.62,4.0,"2025-07-17",Debit Card,55909.54,129.12
a2219724-e7f0-4516-b822-60ffcbe73692,Payer,Iran,25.0,Male,Android,MMORPG,Minnow,10,28.34,17.87,102.62,16.0,"2025-06-01",Google Pay,38505.926,89.34
"6fde3047-1010-431d-afc2-43d2397afd3b",Payer,Egypt,38.0,Male,Android,Adventure,Minnow,7,29.19,16.18,102.62,30.0,"2025-02-21",Gift Card,43928.48,104.10
f28de778-3de2-4969-afd1-f4a6ad2e5c29,Payer,UK,41.0,Male,iOS,MMORPG,Minnow,14,33.05,13.64,102.62,10.0,"2025-06-17",Carrier Billing,41372.87,99.22
c12da72c-9df5-43e5-a4a1-156887c34dc3,Payer,Japan,53.0,Male,iOS,Sports,Minnow,13,33.10,5.12,102.62,9.0,"2025-04-04",Carrier Billing,41372.87,99.22
"48aeb3b7-9a0c-4826-9813-46763b89554c",Payer,Saudi Arabia,48.0,Male,Android,Sandbox,Minnow,5,10.54,10.66,102.62,25.0,"2025-06-10",Apple Pay,30628.416,81.89
"943f90ab-f580-46d8-9bf9-cdf6f26bf6d5",Payer,France,50.0,Female,Android,Action RPG,Minnow,11,16.66,15.72,102.62,15.0,"2025-01-25",Carrier Billing,41372.87,99.22
"4b6a600d-2a87-47d1-a292-edcb79ea9e9c",Payer,Brazil,14.0,Male,Android,Battle Royale,Minnow,14,30.01,8.1,102.62,2.0,"2025-01-09",Paypal,48349.504,120.87
"308c9857-b40c-4c6c-8453-ab20e3cd5980",Non-payer,Denmark,50.0,Male,iOS,Casual,Minnow,6,26.12,0.0,0,,"","",0.0,
d91a43bb-ae0d-4da8-8a07-bf6a987a0370,Payer,Sri Lanka,20.0,Female,Android,Adventure,Minnow,8,18.08,11.91,102.62,23.0,"2025-07-23",Debit Card,55909.54,129.12
"935a4a1f-3caf-41a7-a0eb-df254d50d674",Payer,China,,Female,iOS,Simulation,Minnow,10,10.07,7.37,102.62,8.0,"2025-07-15",Apple Pay,30628.416,81.89
"485c886c-4938-40b3-8d68-75148d2d5ff5",Payer,Australia,39.0,Female,iOS,Sandbox,Minnow,8,26.23,15.05,102.62,13.0,"2025-03-31",Google Pay,38505.926,89.34
ec12be21-e520-49ec-aaa4-9944fae1b0ee,Payer,South Korea,30.0,Male,iOS,Sports,Minnow,12,28.89,19.0,102.62,0.0,"2025-02-06",Gift Card,43928.48,104.10
"8ed555ed-3bb2-4324-8dee-a2a866d88b3d",Payer,Iran,38.0,Male,Android,Sandbox,Minnow,9,10.67,9.87,102.62,16.0,"2025-04-30",Credit Card,37564.64,91.62
"837b96b5-c2c2-4065-b4d8-f3b03554b69c",Payer,Russia,14.0,Male,iOS,Fighting,Minnow,17,17.97,13.15,102.62,3.0,"2025-03-24",Carrier Billing,41372.87,99.22
a7ff1e64-313f-4351-8459-cdfebcbc26da,Payer,India,,Male,Android,Card,Minnow,13,6.63,2.68,102.62,23.0,"2025-01-10",Carrier Billing,41372.87,99.22
"71317b83-50fc-48a9-8cd9-cf8bd9e44eb6",Payer,India,47.0,Female,Android,Sports,Minnow,11,13.82,6.32,102.62,25.0,"2025-01-16",Google Pay,38505.926,89.34
e3c886f6-e38d-41cf-9de5-3ded9bfb7d4f,Payer,Norway,32.0,Female,Android,Casual,Minnow,10,20.98,13.51,102.62,27.0,"2025-07-07",Gift Card,43928.48,104.10
"0ea3c6e4-ca89-4a14-85d9-f22dd2bee39a",Payer,UK,38.0,Female,iOS,Fighting,Dolphin,9,30.86,87.46,102.62,18.0,"2025-02-25",Paypal,48349.504,120.87
f07547e7-563a-4093-ac29-91b2cf11a3dc,Payer,Switzerland,24.0,Male,Android,Casual,Minnow,13,20.24,16.87,102.62,7.0,"2025-08-09",Gift Card,43928.48,104.10
"67948852-de30-4fd2-8b08-8eb093f73851",Payer,Italy,31.0,Female,iOS,MOBA,Minnow,10,7.57,19.07,102.62,30.0,"2025-05-30",Carrier Billing,41372.87,99.22
bca0b31a-dc0e-401b-a759-5c8a9823212c,Payer,Saudi Arabia,48.0,Male,iOS,Role Playing,Minnow,9,22.53,10.31,102.62,12.0,"2025-06-28",Google Pay,38505.926,89.34
"4350bfb6-d42d-450e-b5e0-d08c1a1faeb8",Payer,Saudi Arabia,29.0,Male,Android,Sports,Minnow,10,6.76,18.97,102.62,6.0,"2025-04-21",Google Pay,38505.926,89.34
"6f394b1d-01d9-47ff-bcfe-2a624b05f787",Payer,Saudi Arabia,14.0,Female,Android,Battle Royale,Minnow,7,33.67,12.49,102.62,20.0,"2025-06-25",Google Pay,38505.926,89.34
f626e93b-c706-4d47-b981-b04bb06d9509,Payer,Russia,47.0,Female,iOS,Sports,Minnow,10,25.59,5.46,102.62,4.0,"2025-04-06",Gift Card,43928.48,104.10
c8f2df64-bd8b-4e42-b7a7-1e4f0664658d,Payer,Egypt,41.0,Other,Android,Casual,Minnow,8,29.69,1.91,102.62,13.0,"2025-01-01",Carrier Billing,41372.87,99.22
"741d4974-0211-4532-a168-e6885ae06d79",Non-payer,Turkey,32.0,Male,iOS,Puzzle,Minnow,11,20.32,0.0,0,,"","",0.0,
d9cf71f8-e9b5-451d-84d8-df13e1d72aa3,Payer,Canada,53.0,Male,iOS,MOBA,Minnow,7,11.36,5.38,102.62,17.0,"2025-02-20",Gift Card,43928.48,104.10
ace2add1-7bd0-40c1-955e-1834e3fd1575,Payer,India,43.0,Male,Android,Sandbox,Minnow,9,15.62,13.42,102.62,24.0,"2025-02-04",Gift Card,43928.48,104.10
"46afb05b-33b8-421a-babf-c46b43c517fa",Payer,Spain,34.0,Female,Android,Sandbox,Minnow,8,8.03,6.8,102.62,16.0,"2025-05-30",Apple Pay,30628.416,81.89
"1850cfd1-79fe-4b2f-8831-c9c8b459ef0b",Payer,India,53.0,Male,Android,Adventure,Minnow,11,32.44,1.6,102.62,8.0,"2025-08-04",Debit Card,55909.54,129.12
d42e32e5-f0ba-4d74-86f0-030167804568,Payer,Sri Lanka,30.0,Female,Android,MOBA,Minnow,11,24.63,15.27,102.62,8.0,"2025-04-19",Apple Pay,30628.416,81.89
ce6184a8-b0f3-4f23-a426-9e0b30560be4,Payer,USA,48.0,Male,Android,Card,Minnow,10,29.14,11.0,102.62,7.0,"2025-08-13",Gift Card,43928.48,104.10
"7f76d43b-b78c-4dba-b556-75f648384353",Payer,Mexico,49.0,Male,iOS,Action RPG,Minnow,8,11.77,8.64,102.62,16.0,"2025-07-11",Debit Card,55909.54,129.12
"3d68cc58-43f0-405b-8a0b-537c98ba7926",Payer,Switzerland,22.0,Female,Android,Simulation,Minnow,9,16.59,6.89,102.62,27.0,"2025-07-24",Debit Card,55909.54,129.12
c659d3d7-aa19-4c83-9d5b-aede2977389b,Payer,Norway,20.0,Male,Android,Fighting,Minnow,14,8.09,12.11,102.62,20.0,"2025-04-27",Carrier Billing,41372.87,99.22
"5d5ab053-44df-4b41-824a-abe67bcddd85",Payer,Saudi Arabia,19.0,"",iOS,Puzzle,Minnow,8,21.82,17.01,102.62,29.0,"2025-07-22",Apple Pay,30628.416,81.89
"1b081faf-f75c-4440-85b4-8acdaf6f5eb5",Non-payer,Egypt,47.0,Male,Android,Adventure,Dolphin,12,16.14,0.0,0,,"","",0.0,
a4869b84-a3d8-490e-afd8-ddf80ee5a775,Payer,Bangladesh,36.0,Male,iOS,Battle Royale,Dolphin,13,16.71,50.92,102.62,22.0,"2025-05-03",Google Pay,38505.926,89.34
"2cdc2745-7882-4755-9e10-5dc7c4726c5b",Payer,USA,34.0,Male,Android,Racing,Minnow,11,16.21,11.14,102.62,17.0,"2025-02-02",Carrier Billing,41372.87,99.22
"9bea4ac1-cd8f-4470-84dd-85cc1fb10455",Payer,Denmark,25.0,Female,Android,Racing,Minnow,12,25.30,18.19,102.62,16.0,"2025-05-24",Apple Pay,30628.416,81.89
"34f0c917-4aae-4f09-8c58-36847e4dd8a3",Non-payer,Denmark,24.0,Male,iOS,Casual,Minnow,11,16.70,0.0,0,,"","",0.0,
"167394a9-0531-46ea-bbf3-f3847ef6a9aa",Payer,UK,39.0,Female,iOS,Fighting,Minnow,18,30.01,2.91,102.62,19.0,"2025-01-19",Apple Pay,30628.416,81.89
b014ecea-4aea-4184-a562-5343cb7a3598,Payer,Italy,26.0,Female,Android,Strategy,Minnow,13,21.42,10.65,102.62,5.0,"2025-04-06",Paypal,48349.504,120.87
f922c51d-0117-44fa-a39c-e9b59ff67e11,Payer,Iran,45.0,Male,Android,Racing,Minnow,10,31.90,11.47,102.62,0.0,"2025-07-01",Carrier Billing,41372.87,99.22
"1bb267ef-23e4-44d0-91a3-f23285046ae6",Payer,Sweden,51.0,Male,iOS,Fighting,Dolphin,16,26.79,191.74,102.62,22.0,"2025-07-01",Carrier Billing,41372.87,99.22
"1d672c56-fe85-49a9-9e66-eb93bc6024c4",Payer,Spain,31.0,Male,Android,Card,Minnow,13,24.05,0.75,102.62,0.0,"2025-04-29",Google Pay,38505.926,89.34
"1df3b124-473b-41af-addf-7a92d0c79382",Payer,India,17.0,Male,Android,Sports,Minnow,10,33.18,9.78,102.62,25.0,"2025-07-09",Apple Pay,30628.416,81.89
"9affb89a-8df9-4d17-8fff-a21b81a949ca",Payer,Japan,46.0,Male,iOS,Role Playing,Dolphin,13,17.05,440.48,102.62,2.0,"2025-06-01",Debit Card,55909.54,129.12
"6df97558-c721-4b35-af42-5d0f7607a994",Payer,South Korea,31.0,Male,Android,Adventure,Minnow,13,32.44,9.97,102.62,27.0,"2025-02-27",Google Pay,38505.926,89.34
c5749221-cd58-4dd0-9b4e-a6d7bcff8ff4,Payer,Australia,49.0,Male,"",Casual,Minnow,13,23.76,16.98,102.62,30.0,"2025-07-28",Apple Pay,30628.416,81.89
"0d3ff341-4d91-498f-95f4-d58c8181c569",Payer,Spain,13.0,Female,iOS,Role Playing,Minnow,6,13.72,2.54,102.62,24.0,"2025-06-19",Carrier Billing,41372.87,99.22
"1b9c477d-49d2-49b6-b07f-97e3a331e109",Payer,UK,26.0,Male,Android,Battle Royale,Minnow,13,33.43,3.42,102.62,13.0,"2025-03-30",Debit Card,55909.54,129.12
"7d8c4ea3-b9f8-489a-a3fb-291b026e145f",Non-payer,Egypt,46.0,Male,Android,Puzzle,Minnow,11,7.05,0.0,0,,"","",0.0,
dfc04ec3-3182-45c5-aa16-35293921a64d,Payer,UK,32.0,Female,Android,Action RPG,Minnow,7,20.59,15.98,102.62,29.0,"2025-05-02",Apple Pay,30628.416,81.89
"7fc37932-1b78-4741-89f7-0375f0d524cd",Payer,Iran,16.0,Male,Android,Sports,Minnow,8,21.46,19.36,102.62,23.0,"2025-03-29",Carrier Billing,41372.87,99.22
"8d4bd851-41f0-46fe-8718-782a392ac6e1",Payer,Italy,35.0,Male,Android,Sports,Minnow,17,32.75,2.11,102.62,9.0,"2025-04-19",Apple Pay,30628.416,81.89
"22c0e6dd-edb2-4417-b96e-afa0fbae92b7",Payer,India,44.0,Male,Android,Sports,Minnow,13,12.71,5.75,102.62,29.0,"2025-02-27",Credit Card,37564.64,91.62
"98234b79-1f65-4c09-ba17-5d390e9d2c66",Payer,China,25.0,Male,Android,Action RPG,Minnow,8,18.01,5.38,102.62,3.0,"2025-05-16",Google Pay,38505.926,89.34
"54d99ff3-f5fe-4c55-b996-d5f6e70f0706",Payer,Spain,51.0,Female,Android,Simulation,Minnow,18,24.53,7.73,102.62,22.0,"2025-07-14",Gift Card,43928.48,104.10
faa08da5-7800-4a48-bc83-f88628dd894e,Payer,"",35.0,Male,iOS,Battle Royale,Minnow,4,5.27,3.97,102.62,8.0,"2025-01-10",Carrier Billing,41372.87,99.22
d26575f8-7c71-4098-ac04-1cb30adc5bef,Payer,Japan,53.0,Male,Android,Role Playing,Minnow,10,18.49,4.11,102.62,4.0,"2025-08-07",Credit Card,37564.64,91.62
"6fd7f8de-be00-4883-af20-24b52ad5943c",Payer,Australia,22.0,Male,iOS,Puzzle,Minnow,12,17.36,16.35,102.62,3.0,"2025-04-19",Debit Card,55909.54,129.12
ef125da9-026b-4714-87fc-f86d703e8541,Payer,Denmark,14.0,Female,Android,Role Playing,Minnow,9,5.41,17.75,102.62,26.0,"2025-04-21",Carrier Billing,41372.87,99.22
"665afc47-e550-481a-8f92-d24249a43e15",Payer,Sri Lanka,52.0,Male,iOS,MOBA,Minnow,4,11.10,1.17,102.62,9.0,"2025-01-22",Credit Card,37564.64,91.62
cbbeae65-da11-4699-9ed0-fd3c95c3129f,Payer,Saudi Arabia,38.0,Female,iOS,Adventure,Minnow,10,25.55,3.1,102.62,28.0,"2025-02-21",Google Pay,38505.926,89.34
d3973147-1778-40c1-b538-704f0c56e324,Payer,South Korea,42.0,Male,iOS,Adventure,Minnow,11,31.66,5.89,102.62,18.0,"2025-06-28",Debit Card,55909.54,129.12
"546ff784-c53b-4cb6-9d7e-730f186883c5",Payer,China,49.0,Male,Android,MMORPG,Minnow,11,7.25,1.71,102.62,22.0,"2025-01-22",Debit Card,55909.54,129.12
"43fa32b5-fc02-40bc-acb8-8e0a550a6c16",Payer,Sri Lanka,46.0,Male,Android,Simulation,Minnow,15,28.45,17.32,102.62,3.0,"2025-06-06",Gift Card,43928.48,104.10
"5c3e3070-a9d9-442a-94eb-579a1e41d67b",Payer,USA,30.0,Female,Android,Card,Minnow,9,6.86,18.56,102.62,21.0,"2025-08-13",Gift Card,43928.48,104.10
"1035b0a8-e91a-42ce-83fd-49c44ed6d41c",Payer,Netherlands,45.0,Male,Android,Simulation,Minnow,13,18.94,19.34,102.62,17.0,"2025-02-23",Google Pay,38505.926,89.34
c16dc720-2a71-4758-a156-fc2e704f1128,Payer,South Korea,43.0,Male,iOS,Casual,Minnow,7,26.46,10.22,102.62,14.0,"2025-08-06",Credit Card,37564.64,91.62
b4b87a70-0599-45c9-9fc9-bf31840a1d70,Payer,Mexico,41.0,Male,Android,Fighting,Dolphin,8,20.97,168.96,102.62,23.0,"2025-01-27",Credit Card,37564.64,91.62
acca01f1-155e-4cc8-bc4a-a9434b14649b,Payer,Bangladesh,14.0,Male,Android,Role Playing,Minnow,7,26.50,5.23,102.62,25.0,"2025-03-21",Google Pay,38505.926,89.34
"4c4ee23b-83d6-49f8-9ad8-373f18faeeaf",Payer,"",36.0,Female,Android,Role Playing,Minnow,12,16.47,16.29,102.62,22.0,"2025-06-15",Apple Pay,30628.416,81.89
"897f26bd-f40d-4f12-823a-91c16b70acb4",Payer,Australia,30.0,Female,Android,Card,Minnow,12,18.17,13.14,102.62,10.0,"2025-07-06",Gift Card,43928.48,104.10
"8b16555b-a10c-4b9a-aa9c-4e63b1b59c63",Payer,Mexico,51.0,Other,Android,Simulation,Minnow,12,20.26,10.78,102.62,21.0,"2025-01-04",Debit Card,55909.54,129.12
"2bcf70c9-62d9-44ec-a574-61b74842034a",Non-payer,Switzerland,,Male,iOS,Adventure,Minnow,14,24.70,0.0,0,,"","",0.0,
"22dd4c24-9c5f-44e2-af3d-274738092a5c",Payer,Mexico,32.0,Male,Android,Racing,Minnow,4,27.72,8.35,102.62,12.0,"2025-04-29",Credit Card,37564.64,91.62
b708a2d5-4154-4c9a-9008-e20a7b487a61,Payer,UK,32.0,Male,Android,Strategy,Minnow,14,26.24,18.51,102.62,28.0,"2025-01-29",Carrier Billing,41372.87,99.22
"9f509c46-a978-48cb-927c-b7a7c249bc44",Payer,Switzerland,15.0,Male,Android,Card,Minnow,13,34.93,16.78,102.62,9.0,"2025-06-09",Debit Card,55909.54,129.12
"80dba679-8a1a-47ec-a760-a083e9247575",Payer,"",46.0,Male,Android,Adventure,Minnow,16,15.82,17.0,102.62,21.0,"2025-03-31",Google Pay,38505.926,89.34
"3efd3585-d549-453a-a4a3-68aae35828d8",Payer,Norway,18.0,Female,Android,Simulation,Dolphin,13,9.39,321.94,102.62,8.0,"2025-06-10",Credit Card,37564.64,91.62
"24cd239a-645b-44ce-bbf4-65f07dd5b85a",Payer,Saudi Arabia,50.0,Female,Android,MMORPG,Minnow,11,23.41,12.5,102.62,19.0,"2025-07-13",Carrier Billing,41372.87,99.22
cec63c74-72fb-4684-953c-d331bb52ccfe,Payer,Germany,27.0,Female,Android,Strategy,Minnow,10,26.53,18.85,102.62,2.0,"2025-03-11",Debit Card,55909.54,129.12
"3c5a94a3-b510-462d-b467-adbf58e330aa",Payer,USA,26.0,Male,Android,MMORPG,Minnow,8,8.12,7.55,102.62,14.0,"2025-02-27",Debit Card,55909.54,129.12
a1d06a88-b829-41b4-84c3-1f1c7d3a2e7d,Payer,Egypt,19.0,Male,iOS,Sports,Minnow,7,31.15,8.1,102.62,16.0,"2025-01-04",Gift Card,43928.48,104.10
eb6146a6-288f-44e9-89b7-047db893a1e9,Payer,USA,27.0,Male,Android,Sports,Minnow,10,16.08,13.12,102.62,20.0,"2025-08-06",Debit Card,55909.54,129.12
"2ef7cddb-0fcc-4a2f-907c-e5e49ca9c85a",Payer,Afghanistan,30.0,Male,iOS,Card,Minnow,10,31.14,7.71,102.62,3.0,"2025-05-07",Google Pay,38505.926,89.34
ccc32cb4-ed19-46e9-901f-ad8adcac7efe,Payer,USA,18.0,Female,Android,Adventure,Dolphin,11,22.46,405.15,102.62,2.0,"2025-02-21",Credit Card,37564.64,91.62
"228da3e3-723b-448d-8a94-5b400d109efd",Payer,Saudi Arabia,24.0,Male,iOS,Adventure,Minnow,9,8.67,11.74,102.62,5.0,"2025-04-20",Debit Card,55909.54,129.12
"15105a4a-91ae-4321-ace3-9a244a63d40c",Payer,USA,37.0,Female,Android,Card,Minnow,10,11.55,1.05,102.62,3.0,"2025-05-27",Carrier Billing,41372.87,99.22
e329e9de-fa7d-4c65-a652-7f2fa2e3ca24,Payer,Spain,35.0,Male,Android,Simulation,Minnow,8,18.22,2.57,102.62,0.0,"2025-02-03",Gift Card,43928.48,104.10
"3c584c16-b9a5-4d55-9671-32a5286ea50d",Payer,Canada,51.0,Female,Android,MOBA,Dolphin,15,10.60,260.58,102.62,22.0,"2025-07-23",Gift Card,43928.48,104.10
"38ad10a9-0d3e-4ffa-b72e-0e286e2f084d",Payer,Canada,49.0,Male,iOS,Sandbox,Minnow,10,32.26,13.73,102.62,15.0,"2025-02-26",Credit Card,37564.64,91.62
"2dfc5783-a953-4134-b8c3-8d80b5dff59b",Payer,Italy,50.0,Male,"",Strategy,Minnow,9,6.15,14.85,102.62,23.0,"2025-06-09",Credit Card,37564.64,91.62
"0dfaf466-05dc-4bf1-9255-318dd77a70e5",Payer,Netherlands,38.0,Male,Android,MMORPG,Minnow,8,23.41,17.49,102.62,30.0,"2025-03-27",Credit Card,37564.64,91.62
ba9e20db-a8b9-4ea5-b04a-a2a7bcd2613c,Payer,Norway,33.0,Male,iOS,Puzzle,Dolphin,6,24.02,256.66,102.62,17.0,"2025-07-07",Debit Card,55909.54,129.12
de213f66-35ae-4b07-b63f-0be2e19fed24,Payer,Iran,44.0,Male,Android,Action RPG,Minnow,12,17.97,10.96,102.62,22.0,"2025-01-30",Paypal,48349.504,120.87
c68c49f3-fbf4-47c7-9616-c218f05d3411,Payer,India,46.0,Male,iOS,Role Playing,Minnow,13,9.01,5.74,102.62,15.0,"2025-03-17",Paypal,48349.504,120.87
c559089f-b816-41ca-8844-086e1ec1b756,Payer,Brazil,40.0,Male,Android,Racing,Minnow,19,27.66,11.08,102.62,30.0,"2025-06-25",Apple Pay,30628.416,81.89
a12a4d62-6984-46b5-9488-9e3714b8094b,Payer,Norway,26.0,Male,Android,Battle Royale,Minnow,9,17.64,15.96,102.62,18.0,"2025-05-07",Apple Pay,30628.416,81.89
e2dcb51f-b9a4-4acf-8f92-ac55891970a2,Payer,USA,39.0,Female,Android,Puzzle,Minnow,12,26.78,11.28,102.62,23.0,"2025-03-14",Debit Card,55909.54,129.12
"1c2de3ed-57b2-4a52-9773-00fe4e91329d",Payer,Denmark,50.0,Female,Android,Card,Minnow,11,29.64,10.49,102.62,24.0,"2025-07-20",Gift Card,43928.48,104.10
"33dea913-5e57-4a0b-814d-4d4587312a2c",Payer,Iran,30.0,Female,iOS,Casual,Minnow,10,16.32,12.78,102.62,9.0,"2025-06-28",Carrier Billing,41372.87,99.22
"0e1b5ad4-519b-463e-bd1c-22a45518b859",Payer,Denmark,32.0,Male,Android,Simulation,Minnow,10,32.16,18.37,102.62,14.0,"2025-08-12",Debit Card,55909.54,129.12
ecdd46ce-f34e-4441-a02d-de86d722768c,Payer,Turkey,50.0,"",Android,Racing,Minnow,11,9.71,8.61,102.62,2.0,"2025-05-04",Carrier Billing,41372.87,99.22
"2bebd9a3-9be6-47ed-814d-f7dcf9d9ed8d",Payer,France,54.0,Female,iOS,MOBA,Minnow,9,34.33,6.0,102.62,2.0,"2025-05-15",Carrier Billing,41372.87,99.22
b7bdf570-2b9b-4904-9350-596d6400c67d,Payer,Brazil,53.0,Female,Android,Casual,Minnow,12,28.73,4.34,102.62,24.0,"2025-03-09",Carrier Billing,41372.87,99.22
"0d105e84-8d43-4bce-a5a9-2c1f2cdcd8e8",Payer,Switzerland,43.0,"",Android,Action RPG,Minnow,9,30.40,1.16,102.62,26.0,"2025-06-06",Apple Pay,30628.416,81.89
"97792cdf-7159-46bd-870e-47a167668431",Payer,Bangladesh,16.0,Male,Android,Card,Minnow,13,24.32,3.2,102.62,16.0,"2025-08-08",Google Pay,38505.926,89.34
"24685113-1c81-4ef1-8b5f-9086c18ef8f4",Non-payer,Spain,30.0,Male,iOS,Fighting,Minnow,15,23.00,0.0,0,,"","",0.0,
"77d65000-a236-403e-b041-b85077b2fea5",Payer,UK,25.0,Male,iOS,"",Minnow,7,25.40,2.04,102.62,15.0,"2025-04-26",Debit Card,55909.54,129.12
bf71d855-aed8-4435-8c5d-71bab3728a5b,Payer,France,41.0,Male,iOS,Card,Minnow,5,29.48,15.75,102.62,2.0,"2025-07-02",Google Pay,38505.926,89.34
"03e2b077-9bef-4b3d-95f7-111242703ec0",Payer,South Korea,44.0,Male,iOS,Simulation,Minnow,12,32.87,1.22,102.62,25.0,"2025-03-02",Google Pay,38505.926,89.34
ec884ee0-a107-41eb-a1ee-5e744486759b,Payer,Spain,32.0,Male,Android,Card,Minnow,13,31.00,6.19,102.62,26.0,"2025-08-08",Google Pay,38505.926,89.34
b94c4dec-df38-40e0-8d25-65a65aa1ce42,Payer,Sweden,31.0,Female,Android,Action RPG,Minnow,10,20.06,14.13,102.62,22.0,"2025-03-06",Debit Card,55909.54,129.12
d128ce60-f6a7-49d6-beac-e93e62167cdf,Payer,Italy,27.0,Female,iOS,MMORPG,Minnow,9,32.78,14.88,102.62,27.0,"2025-03-22",Carrier Billing,41372.87,99.22
b07bcc3d-196f-4531-819d-e8df07305b7e,Payer,Netherlands,,Female,Android,Adventure,Dolphin,11,30.70,489.74,102.62,16.0,"2025-04-02",Credit Card,37564.64,91.62
"648b1ecd-9b3c-4b44-be56-74272cf9f35e",Payer,Brazil,13.0,Male,Android,Sports,Minnow,7,7.84,6.11,102.62,1.0,"2025-03-31",Carrier Billing,41372.87,99.22
"84512883-3a2b-4ab7-b78a-70c6229001fc",Payer,Italy,50.0,Male,Android,Role Playing,Minnow,11,18.37,7.29,102.62,16.0,"2025-02-08",Credit Card,37564.64,91.62
"31325e6e-eec7-45a0-a6e9-b616540a8879",Payer,Brazil,51.0,"",Android,Fighting,Minnow,9,27.98,12.38,102.62,22.0,"2025-03-07",Gift Card,43928.48,104.10
